delta_t,meanB,meanR,stdB,stdR,stderrB,stderrR
5.499999e-07,9.97776345,2.0320677,6.65985360918,0.102801266909,1.48918853903,0.0229870620982
5.999999e-07,6.07154605,2.0997694,5.32459053171,0.131482421947,1.19061463812,0.029400363332
6.499999e-07,10.88838415,2.06397225,8.05186599362,0.152119086827,1.80045197075,0.0340148618821
6.999999e-07,12.19555795,2.06352805,5.84907377692,0.117536174664,1.30789265706,0.0262818876365
7.499999e-07,9.3572035,2.07518215,6.16688576295,0.122132523848,1.37895757754,0.0273096625587
7.999998e-07,9.67648065,2.10767795,6.03619483883,0.102366429494,1.34973419851,0.0228898294964
8.999999e-07,11.69311665,2.0602166,5.82155303455,0.0704437240877,1.30173883199,0.0157516955648
9.999999e-07,9.80634865,2.0653168,4.27276589278,0.0827758347838,0.955419498819,0.0185092393471
1.1e-06,11.08681185,2.07474555,5.23179913985,0.0744730540541,1.16986585213,0.0166526811357
1.2e-06,9.5679318,2.05495185,5.81326249719,0.085470239454,1.29988501148,0.0191117265472
1.3e-06,8.39198415,2.0852399,3.70629014793,0.0715635236758,0.82875167151,0.0160020903648
1.4e-06,8.6331569,2.0379203,4.19808499207,0.0889201386589,0.938720341758,0.019883147461
1.5e-06,9.53835775,2.0682046,4.55632542062,0.0767284363143,1.01882533681,0.0171569999406
1.6e-06,10.7657757,2.0469987,4.87082469477,0.0484695738707,1.0891495124,0.0108381262015
1.8e-06,10.12373905,2.04247985,3.79883687407,0.0614145834442,0.849445748585,0.0137327183391
2e-06,9.41670145,2.0692674,3.14679192814,0.0605684598272,0.703644066236,0.0135435193466
2.2e-06,8.6075866,2.06374465,4.3352641752,0.0739715164494,0.969394539618,0.016540533918
2.4e-06,9.56218445,2.0133024,3.74758754156,0.0558028823372,0.837986049455,0.0124779038246
2.6e-06,8.9679757,2.0430055,3.02730373318,0.0551823265317,0.676925693592,0.0123391433281
2.799999e-06,8.93121755,2.05104265,3.85044112926,0.0727845850887,0.860984810838,0.0162751279972
2.999999e-06,10.0237888,2.01305655,3.87845633926,0.0515178227126,0.867249202234,0.0115197353638
3.199999e-06,8.76369345,2.01249625,3.6429379846,0.0382897355382,0.814585697139,0.0085618451504
3.599999e-06,9.1978871,2.02364075,3.10882733212,0.0510677578663,0.695154924493,0.0114190978047
4e-06,9.1364254,2.0213847,1.86585548485,0.0420638124117,0.417217970033,0.00940575439454
4.399999e-06,9.0960585,2.027306,2.43380521026,0.0456333134848,0.544215389414,0.0102039190991
4.799999e-06,8.8917915,2.00084675,2.14157959612,0.0395470726412,0.478871755614,0.00884299427368
5.199999e-06,7.95096215,2.00725695,2.09671819486,0.0519743531018,0.468840441336,0.0116218186622
5.599999e-06,8.3379377,1.99986495,2.39268457141,0.0480174069796,0.53502053504,0.010737018611
5.999999e-06,8.61809225,1.9852838,2.31788960875,0.038273270415,0.518295872951,0.00855816343692
6.399999e-06,8.3677619,1.9600789,2.58172552819,0.0457487181765,0.577291378029,0.0102297243726
7.199999e-06,8.88554775,1.97848365,1.16714587624,0.0305051622669,0.260981751894,0.00682116164934
7.999999e-06,7.99311875,1.9626836,1.73932988376,0.0240026506024,0.388925985538,0.00536715583871
8.799999e-06,8.10965055,1.9592044,1.97099880684,0.0353874128871,0.440728731567,0.00791286607633
9.599999e-06,8.22850405,1.94783745,1.74936070058,0.0335293447408,0.391168944367,0.00749738940815
1.04e-05,7.8159901,1.9421158,1.84621283511,0.0323510567766,0.412825740025,0.00723391620963
1.12e-05,7.44240705,1.94340215,1.30693633421,0.0252080130599,0.292239848555,0.00563668307796
1.2e-05,7.57720115,1.9193634,1.82891493397,0.0369215205692,0.408957811741,0.00825590298253
1.28e-05,7.07819585,1.9223392,1.5765677246,0.0302280229449,0.352531260333,0.00675919141303
1.44e-05,7.00639655,1.8994188,1.45541248497,0.0224058868439,0.325440125169,0.0050101086079
1.6e-05,6.70498305,1.88786145,0.720862861955,0.0265155495219,0.161189836179,0.00592905711917
1.76e-05,6.7421622,1.87888865,1.23382593967,0.0188050273153,0.27589186735,0.00420493193957
1.92e-05,6.77276785,1.87098245,0.860765775608,0.0195543547822,0.192473078697,0.00437248665491
2.08e-05,6.50222965,1.8451401,0.879493565058,0.0214576719331,0.196660739724,0.00479808130814
2.24e-05,6.35195875,1.83434395,1.59029347134,0.0186120679331,0.35560043061,0.00416178491003
2.4e-05,6.29923965,1.83062525,1.21171567073,0.0262734505154,0.270947860915,0.0058749221356
2.559999e-05,6.1346203,1.81075365,0.999395315131,0.0250744984701,0.223471586103,0.00560682830809
2.88e-05,5.78260115,1.79391355,0.642381990022,0.0125815334657,0.143640979721,0.00281331640904
3.2e-05,5.42574065,1.7664179,0.712696505686,0.0135766834348,0.159363783404,0.00303583870693
3.52e-05,5.4821539,1.74787605,0.816525599934,0.0150360116636,0.182580674682,0.00336215441903
3.839999e-05,5.27675995,1.7331856,0.530669438281,0.0200864699572,0.118661293758,0.00449147122522
4.159999e-05,4.9954797,1.7144197,0.712366276393,0.0142922041935,0.159289941889,0.00319583401251
4.479999e-05,4.9445378,1.69390545,0.608632229079,0.0146004354438,0.136094303752,0.00326475661534
4.799999e-05,4.66248825,1.6785985,0.677957608205,0.0127335887302,0.151595929781,0.00284731699983
5.119999e-05,4.9019724,1.6609838,0.867040391234,0.0113995986754,0.193876125404,0.00254902775544
5.759999e-05,4.55362615,1.63470075,0.473268766422,0.011089571497,0.105826113335,0.00247970357087
6.399999e-05,4.2902069,1.60426785,0.354098594097,0.0107552167355,0.0791788527137,0.00240493957333
7.039999e-05,4.03280095,1.581752,0.493206289114,0.0115208064561,0.110284278939,0.00257613063916
7.679999e-05,4.0114655,1.55715265,0.573346509064,0.0101603952988,0.128204176893,0.00227193345663
8.319999e-05,3.6617475,1.5390604,0.40044727681,0.0131068057527,0.0895427332351,0.0029307708631
8.959998e-05,3.68450285,1.51988045,0.423898762401,0.0146187428032,0.0947866448306,0.00326885026536
9.599998e-05,3.41015165,1.50461555,0.42973940889,0.00803056604154,0.0960926530889,0.00179568915667
0.0001024,3.42549465,1.4840338,0.305443503611,0.0111424444562,0.068299243736,0.00249152632396
0.0001152,3.2332701,1.45250875,0.356576155569,0.00705388843742,0.0797328523009,0.00157729740518
0.000128,3.09888795,1.4258617,0.374410872858,0.0100933584059,0.0837208163226,0.00225694355169
0.0001408,2.88591505,1.40650725,0.291306470379,0.011161699543,0.0651381070052,0.00249583189225
0.0001536,2.82909005,1.38226125,0.248203741899,0.00817596737319,0.0555000439156,0.00182820188283
0.0001664,2.7183002,1.3622919,0.228393643624,0.00600796720946,0.0510703712773,0.0013434223087
0.0001792,2.5482148,1.34355195,0.235980105221,0.00745039293913,0.0527667556612,0.0016659585071
0.000192,2.5269284,1.3302635,0.328156937928,0.00706138974636,0.0733781220495,0.00157897474885
0.0002048,2.41919775,1.31673755,0.311630070487,0.00886090158209,0.0696826021441,0.00198135782795
0.0002304,2.30074315,1.2896877,0.136126469285,0.00611185422846,0.0304388038858,0.00136665215234
0.000256,2.2147646,1.26499685,0.217493921581,0.00421695896678,0.0486331193348,0.000942940690805
0.0002816,2.0735751,1.24580305,0.226151487011,0.00543455583719,0.050569009817,0.00121520362795
0.0003072,2.0206488,1.23079795,0.156055281938,0.00374017901276,0.0348950218661,0.000836329452055
0.0003327999,1.8967978,1.2169909,0.136387818359,0.00380833325616,0.0304972433154,0.000851569204175
0.0003583999,1.8167307,1.2028153,0.182496755871,0.0048915758514,0.0408075151802,0.00109378961208
0.0003839999,1.7913327,1.19261,0.125356475907,0.00371565708859,0.0280305601548,0.000830846183117
0.0004095999,1.7512599,1.18107055,0.17677217071,0.00482940661443,0.0395274590239,0.00107988814809
0.0004607999,1.70562145,1.163097,0.0866529109295,0.0041422919139,0.0193761799286,0.000926244630214
0.0005119999,1.6507428,1.14810575,0.108235088343,0.00413329556014,0.0242021015085,0.000924232984358
0.0005631999,1.63059965,1.1355507,0.137915561353,0.00406035283073,0.030838857034,0.000907922494214
0.0006143999,1.5287211,1.1242007,0.126422325909,0.00285435013795,0.0282688914606,0.000638252094004
0.0006655999,1.5260879,1.1159698,0.0964727650697,0.00424447313103,0.0215719660673,0.000949093044965
0.0007167999,1.46116055,1.1080355,0.11828623065,0.00446958981899,0.0264496052536,0.00099943066668
0.0007679999,1.43083595,1.0993023,0.0934001650317,0.00365657990614,0.0208849118121,0.000817636123529
0.0008191998,1.3904573,1.0945402,0.105490826732,0.00426133376538,0.0235884659576,0.000952863197421
0.0009215999,1.324663,1.0829435,0.0691849773209,0.00315980558737,0.0154702312311,0.000706554008905
0.001024,1.2998335,1.07353005,0.0718917319652,0.0029849699408,0.0160754799694,0.000667459569843
0.0011264,1.26703305,1.0677719,0.0789938978153,0.00325572414218,0.0176635725323,0.000728002049791
0.0012288,1.24678615,1.06011,0.0655365079038,0.001936938538,0.0146544086681,0.000433112623921
0.0013312,1.23517805,1.05546405,0.0719338805859,0.00230958371736,0.0160849046875,0.000516438619175
0.0014336,1.1820164,1.04984095,0.057291186854,0.002558628939,0.0128106988317,0.000572126823681
0.001536,1.1728787,1.04578615,0.0740766471387,0.002551665148,0.0165640418547,0.000570569672674
0.0016384,1.18812155,1.0435427,0.0839282790819,0.00295515204516,0.0187669337262,0.000660792085682
0.0018432,1.1686806,1.03857085,0.0716337223285,0.00251923272595,0.0160177872608,0.000563317562637
0.002048,1.139300185,1.03373785,0.0555797005623,0.00263176101261,0.0124279988626,0.000588479652473
0.0022528,1.13621935,1.0296181,0.0576650441318,0.00255564568945,0.0128942958604,0.000571459748801
0.0024576,1.09939875,1.0275785,0.0477216122683,0.00263561872243,0.0106708769028,0.000589342262611
0.0026624,1.10345005,1.02454645,0.0468913720662,0.00283006580268,0.0104852295498,0.000632821951559
0.002867199,1.103853175,1.02241055,0.0625186476344,0.00249157649842,0.0139795945972,0.000557133442162
0.003071999,1.105144825,1.0206603,0.051291968976,0.00284101265573,0.011469232933,0.000635269742314
0.003276799,1.0902939,1.01971975,0.0649655985118,0.00197370058203,0.0145267494471,0.000441332866865
0.003686399,1.06568145,1.0175414,0.0346183265041,0.00158652070267,0.00774089313305,0.000354756813888
0.004096,1.0651135,1.0153142,0.0401868936937,0.00180029835305,0.00898606261037,0.00040255894972
0.004505599,1.05635817,1.01377835,0.0346896402306,0.0025385442733,0.00775683936707,0.000567635755899
0.004915199,1.051693735,1.01178695,0.0409955240629,0.00246205732011,0.0091668778578,0.000550532753226
0.005324799,1.0457276,1.01067035,0.0385661559238,0.00228106826454,0.00862365462764,0.000510062370083
0.005734399,1.056025255,1.01039345,0.047875370899,0.00251711131011,0.0107052583778,0.000562843199635
0.006143999,1.031804185,1.0089646,0.0408818180616,0.00183781382082,0.00914145242294,0.000410947663334
0.006553599,1.02708519,1.0082707,0.0376267511911,0.00191584323732,0.00841359734358,0.000428395571289
0.007372799,1.044442625,1.0069151,0.0271257673213,0.00170278462819,0.00606550596724,0.000380754217967
0.008191999,1.02878276,1.0055011,0.0241058761747,0.00179971327994,0.00539023777839,0.000402428123396
0.009011199,1.015889075,1.0055338,0.0274889025819,0.0016409224418,0.00614670547999,0.000366921412567
0.009830398,1.017589765,1.00443305,0.0306427672271,0.00150426129628,0.00685193105384,0.000336363051441
0.0106496,1.02200996,1.0045246,0.0141288169786,0.00196202302229,0.00315929952059,0.000438721685126
0.0114688,1.00973584,1.00378695,0.0213247701067,0.00162017883195,0.00476836355632,0.000362283000395
0.012288,1.012889355,1.0029031,0.0238014452154,0.0013055643186,0.00532216494645,0.000291933056539
0.0131072,1.013071035,1.00246482,0.0256332213196,0.00121793848597,0.0057317625353,0.000272339324704
0.0147456,1.02129388,1.00190589,0.0159659426463,0.00160694099391,0.0035700933082,0.000359322929821
0.016384,1.01433838,1.0025139,0.0171842461164,0.00121357343824,0.00384251424583,0.000271363270359
0.0180224,1.00985023,1.0021142,0.0184742915991,0.00108346793215,0.00413097718518,0.000242270794773
0.0196608,1.01433251,1.001662815,0.0227990802668,0.00113201062905,0.00509802933009,0.00025312527178
0.0212992,1.00448092,1.00151677,0.0164149723145,0.0011370082344,0.0036704993944,0.00025424277031
0.0229376,1.003006045,1.00194665,0.016980267392,0.00133129708461,0.00379690321645,0.000297687077944
0.024576,1.00580291,1.00130518,0.0246661881184,0.00180729833248,0.00551552733786,0.000404124192706
0.02621439,1.009246225,1.00163103,0.0188188000465,0.00140403950233,0.00420801161589,0.00031395277703
0.0294912,1.00614243,1.001147965,0.0135687436504,0.00116095586061,0.00303406331715,0.000259597622319
0.032768,0.999642625,1.00146006,0.0156639809144,0.00132721080782,0.00350257261229,0.000296773358676
0.0360448,1.001932845,1.001708905,0.0152916634215,0.00145607991109,0.00341931988996,0.000325589366187
0.03932159,1.0074022,1.00091711,0.0147687297964,0.00156206807851,0.00330238837661,0.000349289040903
0.04259839,1.00001782,1.000317215,0.00893760512423,0.0010017335171,0.00199850926138,0.000223994423957
0.04587519,1.00653794,1.00063695,0.0181090878244,0.00128210924359,0.00404931513859,0.000286688342325
0.04915199,1.00318328,1.00017443,0.0116812705935,0.00119974309337,0.00261201151105,0.000268270711232
0.05242879,0.999587575,1.000490035,0.0110761472784,0.00143650781629,0.00247670182432,0.000321212912744
0.05898239,0.999001435,1.000627665,0.0114118153393,0.000965336191839,0.00255175948453,0.000215855734609
0.06553599,1.000589435,1.000251125,0.00916920827538,0.000842479100557,0.00205029730036,0.000188384053847
0.07208959,1.00286396,1.000722425,0.00876014147331,0.00108924565773,0.00195882718268,0.000243562733487
0.07864319,0.999759495,1.0000629,0.0129678946057,0.00112339299312,0.00289970938634,0.000251198309807
0.08519679,1.001872115,1.00015973,0.0110341043798,0.000883520668179,0.0024673007464,0.000197561227357
0.09175038,1.001846605,1.000660375,0.00786591219112,0.000885663476652,0.00175887143644,0.000198040373898
0.09830398,0.999811065,1.000603365,0.00949111635053,0.000854259248282,0.00212227813421,0.000191018174957
0.1048576,1.00188819,1.00050177,0.0128151342494,0.00110611401451,0.00286555113223,0.000247334612731
0.1179648,1.00027179,1.000001315,0.00935448935522,0.000842047551077,0.00209172740931,0.00018828755645
0.131072,0.99813161,1.000350115,0.00922277811291,0.000776923238985,0.00206227588019,0.000173725317567
0.1441792,1.003728645,1.000203575,0.00798391739402,0.000545889822102,0.00178525820198,0.000122064675045
0.1572864,1.004139615,0.99989332,0.00927307791552,0.000477957261269,0.00207352325798,0.000106874492654
0.1703936,1.003639935,1.00039944,0.00813653844096,0.000881181932634,0.00181938530555,0.000197038270191
0.1835008,0.99924949,1.00009213,0.00971446830438,0.000456712617627,0.00217222114939,0.00010212404592
0.196608,0.99878411,0.999844525,0.0076500838713,0.000552132913233,0.00171061075698,0.00012346067266
0.2097152,1.000799965,0.999874715,0.00941517152166,0.000565659938722,0.00210529635423,0.000126485407513
0.2359296,0.999848125,1.00003408,0.00500125515045,0.000523717494075,0.00111831464892,0.000117106791776
0.262144,0.99912293,1.00010955,0.00470708610449,0.000567826549661,0.00105253645056,0.000126969876447
0.2883584,0.99823434,0.99998548,0.00466980883896,0.000575812403131,0.00104420100058,0.000128755567569
0.3145728,0.99876826,0.999794155,0.00711712138743,0.000586411820716,0.00159143672264,0.000131125669393
0.3407871,1.00170927,1.0000931,0.00622779545514,0.000598511425121,0.00139257739877,0.000133831223188
0.3670015,1.000807345,0.99977417,0.0056757819474,0.000568579261053,0.00126914342599,0.000127138187831
0.3932159,1.001382215,1.00004274,0.00567396292544,0.000433160527288,0.00126873668031,9.68576384185e-05
0.4194303,0.9977945,0.99993566,0.00667515172607,0.000421487371578,0.00149260930196,9.42474414507e-05
0.4718591,0.99858135,1.00013011,0.00415045472009,0.000408845859585,0.000928069889165,9.14207134352e-05
0.5242879,1.001128205,1.000133845,0.00424939978014,0.000467995025054,0.000950194677197,0.000104646868915
0.5767167,1.000188235,1.00009998,0.00405161996012,0.000419765815187,0.000905969764983,9.3862489739e-05
0.6291455,0.999865075,0.999894075,0.0042628903922,0.000352637343279,0.000953211269758,7.88521070977e-05
0.6815743,0.997568075,0.99993143,0.00468461568081,0.000415868344672,0.00104751191107,9.29909888376e-05
0.7340031,1.00089557,1.00025357,0.00501891457838,0.000562486233698,0.00112226341705,0.000125775745496
0.7864318,1.000134735,0.999851625,0.00401558026682,0.000444920756849,0.000897911044572,9.94873056915e-05
0.8388606,0.9990996,1.00014828,0.00343062021069,0.000458619813789,0.000767109999609,0.000102550507946
0.9437183,1.00026271,0.999891315,0.00256089989943,0.000385097695754,0.00057263462587,8.61104625684e-05
1.048576,1.001354665,0.999955795,0.00250998319582,0.000332945802609,0.000561249304823,7.44489447457e-05
1.153433,1.000253345,0.99999384,0.00253093837726,0.000318275174024,0.000565935025841,7.11684924668e-05
1.258291,0.999772885,0.999935275,0.00413871600032,0.000358989629203,0.000925445031627,8.02725214114e-05
1.363149,0.99894357,0.99992916,0.00229530933495,0.000284623411546,0.000513246770233,6.36437296204e-05
1.468006,0.999169345,0.99984372,0.0025149282782,0.000369063080787,0.000562355058859,8.25250136625e-05
1.572864,0.99924276,1.00011681,0.00331694489198,0.00036121676996,0.000741691425608,8.07705252242e-05
1.677721,0.9994874,1.000010335,0.00361771166319,0.000357214916087,0.000808944920189,7.98756834947e-05
1.887437,1.00041513,0.999947695,0.00160848666271,0.000192477311585,0.000359668551871,4.30392352831e-05
2.097152,0.999477295,0.99999064,0.00197321508596,0.000246263209595,0.000441224306644,5.50661277012e-05
2.306867,0.999441505,1.00005618,0.00207212897366,0.000179467160227,0.000463342124325,4.01300769997e-05
2.516582,0.99929847,0.99991014,0.00135270564984,0.000272426957917,0.000302474178658,6.09165196806e-05
2.726297,0.99869187,1.000062645,0.0014406539984,0.000224577666911,0.000322140027247,5.0217092944e-05
2.936012,0.99984985,0.99998692,0.00153155076622,0.000251803577417,0.000342465162425,5.63049916082e-05
3.145727,1.00036885,0.999985595,0.00167118410551,0.000325262068915,0.000373688126283,7.27308096597e-05
3.355443,0.999931225,0.999929915,0.00219372793456,0.00035007581361,0.000490532478582,7.82793316511e-05
3.774873,0.99939818,1.000005355,0.00137296824421,0.000230183884047,0.000307005032499,5.14706812054e-05
4.194304,1.000482675,0.99993924,0.00158966480677,0.000155880554913,0.000355459856937,3.48559517156e-05
4.613734,0.999901025,0.99998704,0.00130628740478,0.000163124680536,0.000292094743523,3.64757874487e-05
5.033164,1.000488595,0.99994678,0.00143372679701,0.000182162758543,0.000320591057929,4.07328311071e-05
5.452594,1.000020475,1.000020175,0.00191621556822,0.000196660959204,0.000428478827008,4.397472733e-05
5.872025,0.99993551,1.00008885,0.00161563258815,0.000120220732405,0.000361266429377,2.68821729962e-05
6.291455,0.999995625,1.000015325,0.0014757191111,0.000164207103607,0.000329980824812,3.67178246054e-05
6.710885,0.99977559,0.999970075,0.00121820254675,0.000149484035519,0.000272398370489,3.34256464971e-05
7.549746,0.999995115,0.999962735,0.00120474519019,0.000150124719067,0.000269389214082,3.35689076937e-05
8.388607,0.99966083,1.000077375,0.00140949876662,0.000113933006083,0.000315173505636,2.54761946481e-05
9.227468,0.999844885,0.999970185,0.0012528238325,0.000138007283413,0.00028013992533,3.08593667101e-05
10.06633,0.99964098,0.999971605,0.000995751160984,0.000105428726991,0.000222656728463,2.35745800334e-05
10.90519,1.000209965,0.99996988,0.00115435340354,0.000108911783568,0.000258121268038,2.43534151609e-05
11.74405,0.999562325,1.00001422,0.00097926789025,0.000104138026676,0.000218970957078,2.32859706691e-05
12.58291,0.99954069,0.999998945,0.00126455573815,0.000151262452297,0.000282763259185,3.3823312578e-05
13.42177,1.000265635,1.000006055,0.00155608209946,0.000166048509403,0.000347950535297,3.71295754588e-05
15.09949,0.9998857,1.00002197,0.000773167326651,0.000106455315039,0.000172885470037,2.38041320993e-05
16.77721,0.999690835,0.99993706,0.00085875992936,9.12056434657e-05,0.00019202455784,2.03942018721e-05
18.45494,0.999851295,1.00001539,0.000931196280316,7.66951621682e-05,0.000208221818318,1.71495596153e-05
20.13266,1.00017796,0.999969115,0.000651321919944,9.3522266199e-05,0.000145640008823,2.09122144631e-05
21.81038,1.00014174,1.000016905,0.000997265979265,0.000152430142934,0.000222995452129,3.40844161421e-05
23.4881,1.00027689,1.000004715,0.000850195279274,7.20569932415e-05,0.000190109443861,1.61124335142e-05
25.16582,0.99982306,0.999939935,0.00100242373795,0.000136776186798,0.000224148762031,3.05840851384e-05
26.84354,1.00062748,0.999997085,0.000754261656589,0.000104311050589,0.000168658033695,2.33246599922e-05
30.19898,0.99996373,0.99997577,0.000616906637264,8.78766015501e-05,0.000137944517669,1.96498054698e-05
33.55443,1.000038055,1.00000704,0.000715036145572,6.49585052168e-05,0.000159886942787,1.45251633382e-05
36.90987,1.0000514,1.00001189,0.000730953528619,6.57673923765e-05,0.000163446177838,1.47060360057e-05
40.26531,1.00021504,0.99997567,0.000829576868289,8.0378953091e-05,0.000185499027006,1.79732803072e-05
43.62075,1.000258065,1.00000502,0.000615837619243,8.59192737399e-05,0.000137705477973,1.9212133666e-05
46.9762,1.00004225,0.999976285,0.000695113333565,6.87930539735e-05,0.000155432066592,1.53825945065e-05
50.33164,0.999796305,1.000002925,0.000691530539076,7.19268369595e-05,0.000154630929389,1.60833296848e-05
53.68708,0.99998069,0.999956505,0.00102316410458,0.000109521164507,0.000228786448998,2.44896768813e-05
60.39797,0.99986247,0.99999655,0.000389341753605,7.2807626661e-05,8.70594627539e-05,1.62802802494e-05
67.10886,0.999997585,1.000047925,0.000379645442848,8.60760063839e-05,8.48913017555e-05,1.92471801506e-05
73.81974,1.0,1.0,0.0,0.0,0.0,0.0
80.53062,0.0,0.0,0.0,0.0,0.0,0.0
87.24151,0.0,0.0,0.0,0.0,0.0,0.0
93.95239,0.0,0.0,0.0,0.0,0.0,0.0
100.6633,0.0,0.0,0.0,0.0,0.0,0.0
107.3742,0.0,0.0,0.0,0.0,0.0,0.0
120.7959,0.0,0.0,0.0,0.0,0.0,0.0
134.2177,0.0,0.0,0.0,0.0,0.0,0.0
147.6395,0.0,0.0,0.0,0.0,0.0,0.0
161.0612,0.0,0.0,0.0,0.0,0.0,0.0
174.483,0.0,0.0,0.0,0.0,0.0,0.0
187.9048,0.0,0.0,0.0,0.0,0.0,0.0
201.3266,0.0,0.0,0.0,0.0,0.0,0.0
214.7483,0.0,0.0,0.0,0.0,0.0,0.0
241.5919,0.0,0.0,0.0,0.0,0.0,0.0
268.4354,0.0,0.0,0.0,0.0,0.0,0.0
295.279,0.0,0.0,0.0,0.0,0.0,0.0
322.1225,0.0,0.0,0.0,0.0,0.0,0.0
348.966,0.0,0.0,0.0,0.0,0.0,0.0
375.8096,0.0,0.0,0.0,0.0,0.0,0.0
402.6531,0.0,0.0,0.0,0.0,0.0,0.0
429.4966,0.0,0.0,0.0,0.0,0.0,0.0
483.1837,0.0,0.0,0.0,0.0,0.0,0.0
536.8708,0.0,0.0,0.0,0.0,0.0,0.0
590.5579,0.0,0.0,0.0,0.0,0.0,0.0
644.245,0.0,0.0,0.0,0.0,0.0,0.0
697.9321,0.0,0.0,0.0,0.0,0.0,0.0
751.6191,0.0,0.0,0.0,0.0,0.0,0.0
805.3062,0.0,0.0,0.0,0.0,0.0,0.0
858.9933,0.0,0.0,0.0,0.0,0.0,0.0
