delta_t,meanAB,meanCD,meanCorr,stdAB,stdCD,stdCorr
2.88e-05,2.3397221481481476,1.8128643333333332,1.0942883703703703,0.03908408710640452,0.02384271299036124,0.006485827732937749
3.2e-05,2.3358275185185184,1.8105979629629632,1.0930601481481483,0.03835724670184176,0.023160328462267316,0.00717989145540414
3.52e-05,2.3256924074074075,1.8085353333333334,1.091557444444444,0.03387125807596811,0.02368072559730414,0.007471845351090806
3.839999e-05,2.321880111111111,1.8059366666666665,1.0909530925925925,0.038149166472456635,0.02320255491359778,0.007939725980131474
4.159999e-05,2.3186166296296293,1.803050555555556,1.0923302407407405,0.036408244876318024,0.022176291615201783,0.008192230867730237
4.479999e-05,2.311496962962963,1.8014086296296297,1.0929198703703702,0.03952385702658443,0.023742951322286276,0.007969237030830901
4.799999e-05,2.3103033333333336,1.800811592592593,1.0917354629629628,0.03705527985871119,0.025133445159284465,0.009378736163599332
5.119999e-05,2.307536740740741,1.7998232592592591,1.0924407777777776,0.038322714516272796,0.02428429094061305,0.007670417782012744
5.759999e-05,2.295607185185185,1.797030444444444,1.0925072222222223,0.03472890432525006,0.023064943399555338,0.006093555766261854
6.399999e-05,2.2900693333333337,1.7942991481481483,1.0922929814814815,0.03429376721904545,0.024012203432458194,0.005733792115012169
7.039999e-05,2.284912629629629,1.7916198518518518,1.0918805370370368,0.028314362013529385,0.02297438440670265,0.006060068043600891
7.679999e-05,2.2761969629629637,1.790247851851852,1.092041388888889,0.03240343219187504,0.023368642333190227,0.006265415077192096
8.319999e-05,2.270516481481482,1.7874800370370376,1.0917679444444444,0.0312672221371772,0.023563380243082913,0.005736585732583799
8.959998e-05,2.262114925925926,1.784657740740741,1.0905631851851854,0.0306659003333307,0.02311764325197052,0.006498281465337095
9.599998e-05,2.252442592592592,1.7830906666666668,1.0935018148148148,0.032541564833255675,0.02327067122334862,0.005996341313742206
0.0001024,2.257301111111111,1.7809325555555555,1.0912883518518517,0.034693491338923375,0.023379623087817207,0.006609944904116778
0.0001152,2.242405481481481,1.7769400370370374,1.091889481481482,0.030839589394598518,0.023668944194765524,0.005326169983590611
0.000128,2.2319945185185186,1.7732745555555551,1.091649888888889,0.03228233160881516,0.02301430126607003,0.005066916648316575
0.0001408,2.2207697777777775,1.7704509259259258,1.0917714629629627,0.03121841708129556,0.022945385490940128,0.005974548449427294
0.0001536,2.2086835555555555,1.7660916666666664,1.0922027407407409,0.032376979916959675,0.023154999274614715,0.005063053350408336
0.0001664,2.201939851851851,1.7627992592592596,1.0913572962962963,0.03094127645347946,0.022673871878658505,0.005760130951538802
0.0001792,2.189368851851852,1.7596354074074074,1.0914918333333332,0.02637633515764507,0.02236198762990324,0.0050718305620357585
0.000192,2.183991444444444,1.7558491481481482,1.0912823333333332,0.02936841385436042,0.02233323883844634,0.006029416933299249
0.0002048,2.1749775925925925,1.7528245555555555,1.0916534999999996,0.028396966806280222,0.02155481335320161,0.00526433195702016
0.0002304,2.159148814814815,1.746348259259259,1.0915846296296297,0.02929922549353927,0.022205382980330594,0.005083725825635487
0.000256,2.1468589629629626,1.7414234074074075,1.0914544629629628,0.02777266343738094,0.021655878588194313,0.0048687937197693315
0.0002816,2.130230074074074,1.7357200740740741,1.0909937407407406,0.030662350014944342,0.021811705745999495,0.005194997844027597
0.0003072,2.1174911851851848,1.7302895555555555,1.0910864444444446,0.0282882322635285,0.021448362250061793,0.004988189334769308
0.0003327999,2.1037360740740745,1.724622888888889,1.0903126481481482,0.028179671400084382,0.021354876184129627,0.004676243435974701
0.0003583999,2.092799925925926,1.7205361111111113,1.0914277222222222,0.028096940585957197,0.021329588677135847,0.004604292049239638
0.0003839999,2.0807967407407406,1.714632259259259,1.0909507407407406,0.028252396310811473,0.021130920159440233,0.005045260908663527
0.0004095999,2.067736740740741,1.7103597407407405,1.0905338888888887,0.028342007610210464,0.020797445463846608,0.004643271143663726
0.0004607999,2.045305777777778,1.7012628518518522,1.0907086666666663,0.02631148721859565,0.020699904805119643,0.004488209801493481
0.0005119999,2.0263807777777783,1.6923883703703704,1.0899100740740744,0.026977789338273207,0.020615025654888593,0.004462809694002586
0.0005631999,2.005203111111111,1.6841247777777781,1.0895582592592594,0.025837956425516968,0.020019043088340672,0.004291010940996015
0.0006143999,1.9873597777777776,1.6755898148148147,1.089328962962963,0.024391729096580817,0.01998372926127476,0.004655535200020312
0.0006655999,1.9694754814814814,1.668141925925926,1.089795,0.024211627829941185,0.01996826941244149,0.004721363170227972
0.0007167999,1.9526903703703704,1.6602947777777775,1.0894604259259257,0.024272248886557147,0.01949126449223273,0.004732107680132069
0.0007679999,1.9363990740740737,1.6530046296296297,1.0889702037037035,0.024300809391985798,0.01910437856569389,0.0047217164110006
0.0008191998,1.91935362962963,1.6457417777777774,1.0892480740740742,0.02280591737401136,0.01931833117041625,0.005145353570444244
0.0009215999,1.8911958888888887,1.6318071481481482,1.0882956481481483,0.021953383318655074,0.018871982962609283,0.004635838623870618
0.001024,1.8630341481481483,1.6184086666666668,1.0879821481481482,0.020802169142065192,0.01842354920565886,0.004449904341075077
0.0011264,1.8367668518518516,1.6057732592592595,1.0877065185185186,0.0193527179940139,0.01817306046422802,0.004547623912512671
0.0012288,1.8121471851851851,1.5932016296296296,1.0871300185185182,0.01947600079497087,0.017745010364206313,0.004491867307375013
0.0013312,1.7893079259259264,1.5815796296296294,1.086502962962963,0.01919382228146052,0.017269222985690266,0.004509579285472373
0.0014336,1.7654258888888892,1.5699519259259256,1.0859612777777778,0.01747811247401507,0.017303632827575542,0.004216236286409906
0.001536,1.7452365185185181,1.5589609999999998,1.0853108148148147,0.01804938300037153,0.01694880679728965,0.004459135089171905
0.0016384,1.726048740740741,1.5477064444444442,1.0846244999999999,0.01784532472768396,0.016793882513479224,0.004217045475957824
0.0018432,1.6876618518518516,1.5270754074074073,1.0835308148148148,0.016467618127490896,0.016252181041687817,0.004369345692494627
0.002048,1.652717962962963,1.507272,1.0821314444444443,0.015348916589782791,0.01566508877396793,0.004399450431447701
0.0022528,1.6213693333333337,1.4888632592592594,1.080813259259259,0.01511208261746331,0.015240335345762683,0.004054238272452889
0.0024576,1.5924202962962963,1.4710984444444446,1.0793809814814819,0.013755856672744786,0.015060082318237812,0.003867665223029881
0.0026624,1.5649977407407405,1.4544679259259259,1.0780104814814815,0.013049507615494872,0.014731651826936053,0.003950661288952451
0.002867199,1.539712185185185,1.4386665185185183,1.0765103888888892,0.012485252233578489,0.014484982057725176,0.003974554624090171
0.003071999,1.515578814814815,1.423763074074074,1.0753346666666665,0.01166202533720907,0.014099383028072213,0.00362575983352047
0.003276799,1.4928079629629627,1.4094142592592593,1.0738757407407409,0.010885213135195311,0.014029970105278448,0.003694108162732911
0.003686399,1.4546820370370368,1.3839955925925926,1.071189666666667,0.010172581253988499,0.013237371251454499,0.003723075147718014
0.004096,1.4210471481481481,1.3610544814814813,1.0687457777777778,0.009285246225035368,0.012603128049021282,0.0037528194470916477
0.004505599,1.3925585925925925,1.3408277777777782,1.066524925925926,0.00884695635990249,0.012025353436966061,0.003638860031362336
0.004915199,1.3681366296296298,1.3230745555555556,1.0643409074074073,0.008459504425324504,0.01136487608683594,0.003757690471102133
0.005324799,1.347561777777778,1.307607851851852,1.0622682407407404,0.008612814429387274,0.010761854723474146,0.0035453909460823048
0.005734399,1.3291865555555555,1.2944298518518522,1.060658907407407,0.008579489280894748,0.010463125716334969,0.0035976764531843322
0.006143999,1.313758,1.2828388148148149,1.0589973148148148,0.007898139471490196,0.010085443988600012,0.003837511750852191
0.006553599,1.3016750740740741,1.2731522962962964,1.0577985740740743,0.007752447178392903,0.009582543816037715,0.0038519004188978675
0.007372799,1.28139537037037,1.258054777777778,1.0558402592592595,0.008312451187929745,0.008766434231533522,0.0036729931239168137
0.008191999,1.2674047037037037,1.247117074074074,1.0547326111111113,0.008573361473147263,0.007993770231438447,0.0035808417715964165
0.009011199,1.2576005925925926,1.2394038518518518,1.054023407407408,0.009022589544763645,0.00755197869437369,0.0036010876675769492
0.009830398,1.2501931481481483,1.233799296296296,1.0536464444444444,0.009545330022440901,0.006917412199792497,0.0034848181878642053
0.0106496,1.2436231111111111,1.2291033703703704,1.0533090925925928,0.010092207780091692,0.006312882620003065,0.0034997687239382304
0.0114688,1.2377296666666666,1.2242552962962965,1.0529325555555555,0.010525929648395094,0.0061278200632054755,0.003628812476231618
0.012288,1.2308961851851852,1.2187585555555556,1.0523225,0.010809837587559299,0.006061452963167413,0.0036878466051794125
0.0131072,1.2215412592592596,1.2119017407407406,1.0512163703703703,0.011164757172037474,0.0060614802286581915,0.003911523977401743
0.0147456,1.2012713703703706,1.1946592962962959,1.0479822222222221,0.010009712088019712,0.005966126374139985,0.004210251653720274
0.016384,1.1797485185185184,1.1758634814814815,1.0441166296296296,0.008833492868036792,0.005664766193536589,0.00425763222885198
0.0180224,1.1610822592592593,1.1594157407407406,1.040596425925926,0.008281927560536242,0.005422868515166552,0.004157769605974443
0.0196608,1.1481754814814815,1.148412888888889,1.0384118518518517,0.007792030108554506,0.005113009958870255,0.004214854408132726
0.0212992,1.1418220000000001,1.1426726296296297,1.0370312592592594,0.007153615242451691,0.005178475051868627,0.00403823341548873
0.0229376,1.140349185185185,1.1412971481481482,1.0365688148148149,0.006983211958834032,0.005414520967859091,0.003768827679374282
0.024576,1.1400457407407405,1.1410959259259261,1.0367910185185185,0.007087017586130153,0.005434089115300886,0.003924434549931272
0.02621439,1.1381367037037036,1.1395356296296297,1.0366489074074072,0.007192956929781381,0.005177100083080607,0.0036808887275710882
0.0294912,1.1266279259259258,1.1281904814814814,1.0341223703703704,0.005963326755638408,0.0044239166020065175,0.00340095640849091
0.032768,1.1153351111111112,1.117697296296296,1.0313474814814814,0.004556673082441508,0.004224110546873575,0.0035617461372132136
0.0360448,1.1144615925925925,1.1174614814814814,1.0314649074074074,0.0040606794930319575,0.004019356889505153,0.003677172113280238
0.03932159,1.11843137037037,1.1216714814814814,1.033027222222222,0.004377118451321583,0.003754789942049526,0.003928955655541309
0.04259839,1.1153760370370374,1.1193771111111108,1.0327018518518518,0.00438016353898548,0.0038811016222805995,0.003787224295832108
0.04587519,1.1105275925925928,1.1141804074074075,1.0315692592592594,0.004488248699612667,0.00409840234688863,0.0035052990055014998
0.04915199,1.110718074074074,1.1138248148148149,1.0318355370370371,0.005396677324304362,0.004056860947023501,0.0035757612797990114
0.05242879,1.1112961851851852,1.1139724814814813,1.0323554444444445,0.004940937008428862,0.0038872123151418468,0.003321961433465486
0.05898239,1.0943797037037035,1.0991408148148147,1.029127648148148,0.004575429231552943,0.0039034597857592664,0.0029798720713120315
0.06553599,1.0841422222222221,1.0898067407407408,1.026663277777778,0.004184024629321108,0.004109658898998539,0.003282940965933203
0.07208959,1.0707494074074073,1.0773533703703704,1.0231178518518522,0.003799561575675884,0.0038894106775167613,0.00300383127212325
0.07864319,1.0644271851851854,1.071215851851852,1.0213524259259261,0.0031381722332762957,0.00370677629437907,0.0026629350112502936
0.08519679,1.0582615555555555,1.065926074074074,1.0197425185185185,0.003758661043444368,0.004138679337805691,0.0025432250795422388
0.09175038,1.0577192592592595,1.0649857037037036,1.0196827592592592,0.004052473616726697,0.003879673247169278,0.002706391378551083
0.09830398,1.0548411111111113,1.0617829259259262,1.0186173703703705,0.004216823355308656,0.003958937932080857,0.0022965940102706375
0.1048576,1.053183074074074,1.059901148148148,1.0184065,0.004701095663667929,0.003776551706632246,0.0025880569699351015
0.1179648,1.0475193333333335,1.05404262962963,1.017264518518518,0.0036842006922453117,0.003655807871888107,0.0023217641260611477
0.131072,1.0405677407407412,1.047088074074074,1.0151415555555556,0.003616054434535698,0.0031989546432120296,0.0026664114854756536
0.1441792,1.0363284074074075,1.0430074074074074,1.0134322222222225,0.0035070356402762065,0.0035486961638958128,0.002859306032528598
0.1572864,1.033942185185185,1.0399904814814815,1.0126450925925925,0.004136956494789463,0.003501826733560552,0.003342869604864995
0.1703936,1.0312168888888886,1.0375078148148147,1.0124653333333333,0.003694035766869832,0.00323452240491988,0.0030220567867302274
0.1835008,1.0288704814814813,1.0345998148148148,1.0119036851851853,0.0038808095887935346,0.0028128426643869225,0.002800115393284072
0.196608,1.0264384814814813,1.032081148148148,1.0114701296296298,0.0034530033558603703,0.003090517021395221,0.0028738001492815916
0.2097152,1.0250337407407406,1.0301903703703705,1.0110769814814813,0.0033398876848779614,0.0027294776348455777,0.0030308426189986303
0.2359296,1.0221624444444446,1.026697851851852,1.0091464814814814,0.0033259043474512264,0.0023807271485472496,0.0029451154271584565
0.262144,1.019513518518519,1.0235294444444443,1.0075848703703696,0.003597311819085345,0.0026567414228062204,0.003236406008764433
0.2883584,1.0165540740740742,1.0209979259259259,1.006793525925926,0.003657719801004601,0.0030327127072776673,0.0033954768329944236
0.3145728,1.0154162962962963,1.0193158148148151,1.0065443703703703,0.003771501349691795,0.0028142710000998127,0.0025041426661545066
0.3407871,1.013948888888889,1.0169001111111113,1.0060250925925924,0.003603929720749081,0.003016906280641278,0.002169384852803865
0.3670015,1.0127955925925922,1.0158194074074072,1.005394177777778,0.003483535605602547,0.00270782457798329,0.0029773503195058676
0.3932159,1.0114631481481484,1.0143803333333337,1.0055609074074077,0.003324083351271501,0.0025107048737282715,0.0036151943260023813
0.4194303,1.010730222222222,1.013688740740741,1.0051018537037035,0.003062994447865407,0.0028932568166097307,0.00416855019137851
0.4718591,1.009007,1.0117378888888888,1.0046557370370368,0.002500815881682224,0.0031688763089979333,0.0030128670187551253
0.5242879,1.0078344296296295,1.0101176666666667,1.0044169981481486,0.0033151098589488427,0.0029442424668670907,0.003123651981817929
0.5767167,1.0075258370370368,1.0088253703703702,1.0036721629629628,0.003212899734709268,0.0028141873394186626,0.002744665001841217
0.6291455,1.0064489814814817,1.0071050000000001,1.0025774333333333,0.003690799964078542,0.002417402324810632,0.002796290716155815
0.6815743,1.0063034,1.0066473333333334,1.0022511777777776,0.003665977181335695,0.0026619207072810765,0.003309840822661719
0.7340031,1.0051952333333334,1.005555725925926,1.002369038888889,0.0034297018184827506,0.0028110502053031853,0.0034258380489935606
0.7864318,1.0055650703703702,1.005612925925926,1.0023498796296293,0.0037402429227717557,0.00264744515455278,0.0028357936398684513
0.8388606,1.0050306370370368,1.0054958629629627,1.0015924999999999,0.002894206450972422,0.002886628938571513,0.0029698332876268185
0.9437183,1.0043929148148147,1.0051206592592592,1.0016172240740742,0.002677678595863109,0.002925913553855725,0.0026164454588688143
1.048576,1.0038128074074073,1.0047112592592593,1.001040862962963,0.0024539494722870064,0.0025289393120230905,0.0028084046084127855
1.153433,1.0029995925925925,1.0037306185185189,1.000675098148148,0.0023210160713896108,0.00240923908043477,0.0035591848990657008
1.258291,1.0028888555555555,1.0040860370370368,1.0010781592592592,0.002134305401683259,0.0027630005493422096,0.002861094792824136
1.363149,1.0028625629629628,1.0036016037037034,1.0009875703703703,0.0024384629664254195,0.003077645814757996,0.0029001044008429675
1.468006,1.0023275333333332,1.002839451851852,1.0006579870370371,0.0025660110687963267,0.002502202176656989,0.00301636642183238
1.572864,1.0021872666666665,1.0025063703703705,1.000459753703704,0.0027984079381227194,0.0024080559884617574,0.002649278328827947
1.677721,1.0024397703703702,1.0023589222222224,1.0008838407407405,0.0023914170358015864,0.002676597043280656,0.0023891535630007907
1.887437,1.0023395296296294,1.0017307407407412,1.0002621018518518,0.001799489218436803,0.002113643800408865,0.001799526955278621
2.097152,1.0019541444444446,1.0019175740740742,1.000199303703704,0.0026522028199262274,0.002146663397270218,0.00222973361737018
2.306867,1.0008986259259256,1.0015349074074071,1.0000722685185184,0.0018734947638220317,0.002775911272053838,0.0023674913761682825
2.516582,1.0006531814814812,1.0012717740740742,1.0001110851851855,0.001701762897929138,0.0025941248164654544,0.0024381112934072128
2.726297,1.0006468407407407,1.0016765518518518,0.9995107203703703,0.002425065481553373,0.0025728543979143073,0.0026924746007522737
2.936012,1.0003653037037037,1.0003541296296294,0.9998548555555552,0.0024156096714496467,0.0023746308261714394,0.003112470469749345
3.145727,1.000841362962963,1.000682011111111,0.9999029944444445,0.002490323836914054,0.002479560574769352,0.003075106673092029
3.355443,1.000752559259259,1.0003486814814815,1.0002498814814815,0.0024685905385176234,0.0024603286793430487,0.0028969249910432916
3.774873,1.0005015777777777,1.000230737037037,1.000212846296296,0.00264891923486532,0.002478516210714876,0.002051347409018348
4.194304,1.0001857555555556,0.9993423740740744,1.000073851851852,0.002232764674092765,0.002521319495319068,0.0019673692707042616
4.613734,0.999982488888889,0.9998495259259258,0.9999597629629631,0.0020352779838042024,0.002000443217480801,0.0020178001296146083
5.033164,1.0000101555555556,0.999920651851852,0.9998829166666667,0.001844023881369706,0.0020497800402988786,0.0025239965226945263
5.452594,1.0004484037037036,0.9997254703703704,0.999943472222222,0.0018019271382239107,0.0021029248930451022,0.001955353647602234
5.872025,1.0003540518518519,0.9998832814814812,0.9993563592592591,0.002565755090845615,0.0025325382609134306,0.002444368113948522
6.291455,1.0001023444444443,0.9997389333333333,0.9993090111111114,0.0019483103474232657,0.0021395613965552803,0.0021741798597331254
6.710885,1.0004911037037039,1.000365237037037,0.999900027777778,0.0021955869529044,0.00286191382070578,0.0023881925122023755
7.549746,1.000461514814815,1.0007109481481482,1.0006342537037036,0.0016685383929263896,0.0018148310833284566,0.0022382213860243304
8.388607,0.9999103259259259,1.0005949592592591,1.0001168092592596,0.0017707102518465519,0.002380355167128097,0.0019085877113591944
9.227468,1.0004820666666665,0.9999255851851854,0.9995901907407406,0.0015815590699849978,0.002226808525039361,0.002009284717788028
10.06633,1.0009455703703705,0.999928414814815,1.0003325537037036,0.001499468212601915,0.0020664253353187318,0.0018586726937485012
10.90519,1.0006421777777779,1.000223514814815,1.0005580166666668,0.0014843694319869607,0.0023305737323677882,0.0017535659231817896
11.74405,1.0001874925925924,1.0001305851851854,1.0001295888888886,0.001354119851341429,0.002105045000082671,0.0018155531177054287
12.58291,0.9998439592592592,1.0002759740740743,0.9999922481481478,0.0019032822260621075,0.0018056918291669921,0.0018678975177833027
13.42177,1.0002030888888886,0.9998541925925927,1.000303790740741,0.0019167355961196301,0.0022521519952203055,0.001819316636488328
15.09949,1.0000889074074075,0.9999106740740739,0.9998522222222227,0.0012776358241707488,0.0013693400883184503,0.0015973954959925467
16.77721,0.9999764333333333,0.999888925925926,0.999651161111111,0.0017715637400853408,0.001273938860557664,0.001888566193391422
18.45494,1.0000087814814813,1.0002191444444446,1.0001474370370373,0.0017219234125087992,0.0012597362226344315,0.0013888873904831416
20.13266,0.9996454333333332,0.999929937037037,0.9997898166666668,0.0013088772952702856,0.0018900204337810203,0.0010031558242293145
21.81038,0.9995118074074073,0.9999348814814818,0.9998687259259259,0.0017855984843610667,0.0015629585224792163,0.0015034809667820858
23.4881,1.0000129814814815,0.999857077777778,1.0000715462962964,0.0015719900143488764,0.0014313256878472345,0.0016360188611283647
25.16582,1.0003121962962964,1.0000776259259259,1.0005019,0.001581965039994279,0.001607636625745694,0.001624755525085642
